block_id,session_id,sequence_num,trans_dt,source_id,cur_chunk,cur_chunk_start,cur_chunk_end,ground_truth_label,ground_truth_label_num,ground_truth_label_c,chunk_id,chunk_overlap_ind
2434,2,513,2024-04-28 21:58:28.478047,1,Tatum's still grabbing at his jaw.,00:36:30.000054,00:36:45.000418,SPORTS_BROADCASTING,0,0,771,N
2435,2,514,2024-04-28 21:58:28.489033,1,Not what you want on your 26th birthday.,00:36:30.000054,00:36:45.000418,SPORTS_BROADCASTING,0,0,771,N
2436,2,515,2024-04-28 21:58:28.500261,1,No.,00:36:30.000054,00:36:45.000418,SPORTS_BROADCASTING,0,0,771,N
2437,2,516,2024-04-28 21:58:28.551900,1,"

Golden State having a tough time catching any kind of rhythm here against Boston.",00:36:45.000419,00:37:00.000252,SPORTS_BROADCASTING,0,0,772,N
2438,2,517,2024-04-28 21:58:28.563983,1,Celtics looking for their 11th straight win.,00:36:45.000419,00:37:00.000252,SPORTS_BROADCASTING,0,0,772,N
2439,2,518,2024-04-28 21:58:28.576926,1,"Meanwhile, Golden State has won eight straight road games.",00:36:45.000419,00:37:00.000252,SPORTS_BROADCASTING,0,0,772,N
2440,2,519,2024-04-28 21:58:28.626036,1,So significant when you consider the way they struggled on the road a season ago.,00:37:00.000253,00:37:15.000613,SPORTS_BROADCASTING,0,0,773,Y
2441,2,520,2024-04-28 21:58:28.635976,1,They had 11 road wins total last season.,00:37:00.000253,00:37:15.000613,SPORTS_BROADCASTING,0,0,773,N
2442,2,521,2024-04-28 21:58:28.648084,1,"Well, I just love this pressure.",00:37:00.000253,00:37:15.000613,SPORTS_BROADCASTING,0,0,773,N
2443,2,522,2024-04-28 21:58:28.660084,1,The Boston Celtics are playing like they're down by 15 right now.,00:37:00.000253,00:37:15.000613,SPORTS_BROADCASTING,0,0,773,N
2444,2,523,2024-04-28 21:58:28.705991,1,"Here's Curry trying to find some space, launches, can't hit, going for the rebound.",00:37:15.000614,00:37:30.000330,SPORTS_BROADCASTING,0,0,774,Y
2445,2,524,2024-04-28 21:58:28.717628,1,"Curry is now 0 for five from three, one of seven from the floor.",00:37:15.000614,00:37:30.000330,SPORTS_BROADCASTING,0,0,774,N
2446,2,525,2024-04-28 21:58:28.762456,1," Tatum, a deep one, is good.",00:37:30.000331,00:37:45.000396,SPORTS_BROADCASTING,0,0,775,N
2447,2,526,2024-04-28 21:58:28.773940,1,"Jayson Tatum didn't have his first field goal until the final minutes of the first quarter, now up to 13 points.",00:37:30.000331,00:37:45.000396,SPORTS_BROADCASTING,0,0,775,N
2448,2,527,2024-04-28 21:58:28.819297,1,Saw something similar the other night against Dallas.,00:37:45.000397,00:38:00.000635,SPORTS_BROADCASTING,0,0,776,Y
2449,2,528,2024-04-28 21:58:28.831183,1,Curry turns it over.,00:37:45.000397,00:38:00.000635,SPORTS_BROADCASTING,0,0,776,N
2450,2,529,2024-04-28 21:58:28.842707,1,"Tatum thought about it, but very patient, dumps it underneath.",00:37:45.000397,00:38:00.000635,SPORTS_BROADCASTING,0,0,776,N
2451,2,530,2024-04-28 21:58:28.853678,1,"Horford battling, hooking, can't finish.",00:37:45.000397,00:38:00.000635,SPORTS_BROADCASTING,0,0,776,N
2452,2,531,2024-04-28 21:58:28.899872,1,"White keeps it alive, but it lands in the lap of Kuminga.",00:38:00.000636,00:38:15.000426,SPORTS_BROADCASTING,0,0,777,Y
2453,2,532,2024-04-28 21:58:28.910872,1,And I've seen they've pressured Steph.,00:38:00.000636,00:38:15.000426,SPORTS_BROADCASTING,0,0,777,N
2454,2,533,2024-04-28 21:58:28.924261,1,They're full-court pressuring Steph.,00:38:00.000636,00:38:15.000426,SPORTS_BROADCASTING,0,0,777,N
2455,2,534,2024-04-28 21:58:28.935211,1,"Normally, you wanna kind of have a pick-up point, but they're pressuring every ball handler for the Golden State Warriors.",00:38:00.000636,00:38:15.000426,SPORTS_BROADCASTING,0,0,777,N
2456,2,535,2024-04-28 21:58:28.988090,1,"Joe Mazzulla is gonna take a time out, maybe just to say, ""Good work, fellas.""",00:38:15.000427,00:38:30.000062,SPORTS_BROADCASTING,0,0,778,Y
2457,2,536,2024-04-28 21:58:29.001141,1,"It's 60 to 28, Boston, here in the second.",00:38:15.000427,00:38:30.000062,SPORTS_BROADCASTING,0,0,778,N
2458,2,537,2024-04-28 21:58:29.012508,1,"And Jayson Tatum, the leader of the Boston Celtics, from distance and deep, knocking it down.",00:38:15.000427,00:38:30.000062,SPORTS_BROADCASTING,0,0,778,N
2459,2,538,2024-04-28 21:58:29.079693,1, Boston up by all of them.,00:38:30.000063,00:38:37.000000,SPORTS_BROADCASTING,0,0,779,N
2460,2,539,2024-04-28 21:58:29.091200,1,What do you do when your tire goes flat and there's no air anywhere to fix that?,00:38:37.000000,00:38:45.000119,COMMERCIAL,2,1,779,N
2461,2,540,2024-04-28 21:58:29.137503,1,"You reach for Bullseye Pro, the smarter, faster hands-free way to fill it up with air.",00:38:45.000120,00:39:00.000117,COMMERCIAL,2,1,780,Y
2462,2,541,2024-04-28 21:58:29.148509,1,Bullseye Pro is equipped with a rechargeable lithium-ion power pack.,00:38:45.000120,00:39:00.000117,COMMERCIAL,2,1,780,N
2463,2,542,2024-04-28 21:58:29.159916,1,"So fast, so strong, and so convenient.",00:38:45.000120,00:39:00.000117,COMMERCIAL,2,1,780,N
2464,2,543,2024-04-28 21:58:29.204040,1,It's like putting the power of an air compressor in the palm of your hand.,00:39:00.000118,00:39:15.000234,COMMERCIAL,2,1,781,Y
2465,2,544,2024-04-28 21:58:29.215051,1,"Look, you could inflate all four tires of your car on a single charge or inflate a bag full of soccer balls at practice.",00:39:00.000118,00:39:15.000234,COMMERCIAL,2,1,781,N
2466,2,545,2024-04-28 21:58:29.260940,1,"Bullseye Pro is so advanced it has a built-in, smart-pressure digital sensor that gauges and automatically stops when the set tire pressure is reached.",00:39:15.000235,00:39:30.000452,COMMERCIAL,2,1,782,Y
2467,2,546,2024-04-28 21:58:29.272733,1,"Plus, it can be 100% hands-free.",00:39:15.000235,00:39:30.000452,COMMERCIAL,2,1,782,N
2468,2,547,2024-04-28 21:58:29.283840,1,"You simply set the target pressure and walk away, keeping you out of harm's way.",00:39:15.000235,00:39:30.000452,COMMERCIAL,2,1,782,N
2469,2,548,2024-04-28 21:58:29.330391,1,"Bullseye Pro is lightweight, durable, and powerful enough to inflate this massive monster truck tire.",00:39:30.000453,00:39:45.000593,COMMERCIAL,2,1,783,Y
2470,2,549,2024-04-28 21:58:29.342968,1,"Plus, it has four ultra-bright LED lights to safely inflate at night.",00:39:30.000453,00:39:45.000593,COMMERCIAL,2,1,783,N
2471,2,550,2024-04-28 21:58:29.391307,1,"Bullseye Pro comes with three custom air nozzles on board so you can easily inflate pool toys, exercise balls, and more.",00:39:45.000594,00:40:00.000342,COMMERCIAL,2,1,784,Y
2472,2,551,2024-04-28 21:58:29.403301,1,Forget driving to the gas station.,00:39:45.000594,00:40:00.000342,COMMERCIAL,2,1,784,N
2473,2,552,2024-04-28 21:58:29.414249,1,"Bullseye Pro is your anywhere, anytime inflation station.",00:39:45.000594,00:40:00.000342,COMMERCIAL,2,1,784,N
2474,2,553,2024-04-28 21:58:29.460233,1,"Call or go online now and get the complete Bullseye Pro inflation system, all for the factory-direct price of just $79.99.",00:40:00.000343,00:40:15.000896,COMMERCIAL,2,1,785,Y
2475,2,554,2024-04-28 21:58:29.471570,1,It comes with a 90-day money-back guarantee.,00:40:00.000343,00:40:15.000896,COMMERCIAL,2,1,785,N
2476,2,555,2024-04-28 21:58:29.482479,1,"Plus, we'll ship your entire order free.",00:40:00.000343,00:40:15.000896,COMMERCIAL,2,1,785,N
2477,2,556,2024-04-28 21:58:29.494901,1,That's right free shipping.,00:40:00.000343,00:40:15.000896,COMMERCIAL,2,1,785,N
2478,2,557,2024-04-28 21:58:29.539924,1,"But to really inflate this offer, we'll give you a 50% discount on a second one.",00:40:15.000897,00:40:30.000116,COMMERCIAL,2,1,786,Y
2479,2,558,2024-04-28 21:58:29.551833,1,You get it all.,00:40:15.000897,00:40:30.000116,COMMERCIAL,2,1,786,N
2480,2,559,2024-04-28 21:58:29.563854,1,An incredible value for one low price.,00:40:15.000897,00:40:30.000116,COMMERCIAL,2,1,786,N
2481,2,560,2024-04-28 21:58:29.575067,1,Call or go online to order now.,00:40:15.000897,00:40:30.000116,COMMERCIAL,2,1,786,N
2482,2,561,2024-04-28 21:58:29.587066,1,To order call 1-800-477-7261 or go to getbullseyepro.com.,00:40:15.000897,00:40:30.000116,COMMERCIAL,2,1,786,N
2483,2,562,2024-04-28 21:58:29.634102,1,So call 1-800-477-7261 or order online at getbullseyepro.com.,00:40:30.000117,00:40:45.000719,COMMERCIAL,2,1,787,Y
2484,2,563,2024-04-28 21:58:29.645936,1,Order now.,00:40:30.000117,00:40:45.000719,COMMERCIAL,2,1,787,N
2485,2,564,2024-04-28 21:58:29.658831,1,"Ro Sparks, engineered for the spontaneous.",00:40:30.000117,00:40:45.000719,COMMERCIAL,2,1,787,N
2486,2,565,2024-04-28 21:58:29.669941,1,A dual-action formula with the active ingredients of Viagra and Cialis.,00:40:30.000117,00:40:45.000719,COMMERCIAL,2,1,787,N
2487,2,566,2024-04-28 21:58:29.718847,1,Faster acting and long lasting.,00:40:45.000720,00:41:00.000402,COMMERCIAL,2,1,788,Y
2488,2,567,2024-04-28 21:58:29.730876,1,Grab the moment.,00:40:45.000720,00:41:00.000402,COMMERCIAL,2,1,788,N
2489,2,568,2024-04-28 21:58:29.744406,1,Get started at ro.co/sparks.,00:40:45.000720,00:41:00.000402,COMMERCIAL,2,1,788,N
2490,2,569,2024-04-28 21:58:29.756390,1,Whoa.,00:40:45.000720,00:41:00.000402,COMMERCIAL,2,1,788,N
2491,2,570,2024-04-28 21:58:29.769409,1,Early payday.,00:40:45.000720,00:41:00.000402,COMMERCIAL,2,1,788,N
2492,2,571,2024-04-28 21:58:29.782412,1,Easy credit building.,00:40:45.000720,00:41:00.000402,COMMERCIAL,2,1,788,N
2493,2,572,2024-04-28 21:58:29.827359,1," When your money's good, you feel good.",00:41:00.000403,00:41:15.000585,COMMERCIAL,2,1,789,N
2494,2,573,2024-04-28 21:58:29.838948,1,", the number one most loved banking app.",00:41:00.000403,00:41:15.000585,COMMERCIAL,2,1,789,N
2495,2,574,2024-04-28 21:58:29.850364,1,"Oh, my goodness.",00:41:00.000403,00:41:15.000585,COMMERCIAL,2,1,789,N
2496,2,575,2024-04-28 21:58:29.862014,1,The NBA app is everyone's app.,00:41:00.000403,00:41:15.000585,COMMERCIAL,2,1,789,N
2497,2,576,2024-04-28 21:58:29.875080,1,Everyone looking for a bandwagon.,00:41:00.000403,00:41:15.000585,COMMERCIAL,2,1,789,N
2498,2,577,2024-04-28 21:58:29.920859,1,Every statistician always in the weeds.,00:41:15.000586,00:41:30.000109,SPORTS_BROADCASTING,0,0,790,Y
2499,2,578,2024-04-28 21:58:29.932865,1,"Rebounds, assist.",00:41:15.000586,00:41:30.000109,SPORTS_BROADCASTING,0,0,790,N
2500,2,579,2024-04-28 21:58:29.981869,1,"Every streetwear king who's here for the drip, every Nuggets fan still reigning like a champ, and everyone else on this floating basketball we call Earth.",00:41:30.000110,00:41:45.000047,SPORTS_BROADCASTING,0,0,791,Y
2501,2,580,2024-04-28 21:58:29.995870,1,"Welcome back to NBA Sunday Showcase on ABC, presented by Reese's Peanut Butter Cups.",00:41:30.000110,00:41:45.000047,SPORTS_BROADCASTING,0,0,791,N
2502,2,581,2024-04-28 21:58:30.043042,1,"And look, there's a running joke around Celtics faithful that whenever Jayson Tatum gets praise, the follow-up is to say, ""It's crazy that he's only 19.""",00:41:45.000048,00:42:00.000102,SPORTS_BROADCASTING,0,0,792,Y
2503,2,582,2024-04-28 21:58:30.054432,1,And that joke has been running now for seven years as Tatum is 26 today.,00:41:45.000048,00:42:00.000102,SPORTS_BROADCASTING,0,0,792,N
2504,2,583,2024-04-28 21:58:30.104230,1,"And while he told me he understands that he's still relatively young, he can't believe how fast the years have flown by, saying, ""I remember getting drafted at 19 like it was yesterday.",00:42:00.000103,00:42:15.000315,SPORTS_BROADCASTING,0,0,793,Y
2505,2,584,2024-04-28 21:58:30.117187,1,"Now it's year seven.""",00:42:00.000103,00:42:15.000315,SPORTS_BROADCASTING,0,0,793,N
2506,2,585,2024-04-28 21:58:30.128857,1,"He told me he's just trying to stay in the moment, not try to rush it, and enjoy every second.",00:42:00.000103,00:42:15.000315,SPORTS_BROADCASTING,0,0,793,N
2507,2,586,2024-04-28 21:58:30.141514,1,He scored 83 career points on his birthday.,00:42:00.000103,00:42:15.000315,SPORTS_BROADCASTING,0,0,793,N
2508,2,587,2024-04-28 21:58:30.188540,1,He has 13 so far.,00:42:15.000316,00:42:30.000111,SPORTS_BROADCASTING,0,0,794,Y
2509,2,588,2024-04-28 21:58:30.201539,1,"So we'll see how much more he adds to that total today, but telling me a win would obviously be the best gift.",00:42:15.000316,00:42:30.000111,SPORTS_BROADCASTING,0,0,794,N
2510,2,589,2024-04-28 21:58:30.214070,1,"Yeah, and the way he has continued to develop as a playmaker too.",00:42:15.000316,00:42:30.000111,SPORTS_BROADCASTING,0,0,794,N
2511,2,590,2024-04-28 21:58:30.261391,1,And one thing Joe Mazzulla pointed out to us the other day too is the way he's defended this season.,00:42:30.000112,00:42:45.000183,SPORTS_BROADCASTING,0,0,795,Y
2512,2,591,2024-04-28 21:58:30.274462,1,"But we talked about it the other night, Richard, and I thought it was such a great way for Joe Mazzulla to articulate it.",00:42:30.000112,00:42:45.000183,SPORTS_BROADCASTING,0,0,795,N
2513,2,592,2024-04-28 21:58:30.321859,1,"He said not only has he put up the numbers that he's put up this season, but he's allowed the space for all these other guys on his team to have career years as well.",00:42:45.000184,00:43:00.000667,SPORTS_BROADCASTING,0,0,796,Y
2514,2,593,2024-04-28 21:58:30.334758,1,"Yeah, some players benefit.",00:42:45.000184,00:43:00.000667,SPORTS_BROADCASTING,0,0,796,N
2515,2,594,2024-04-28 21:58:30.347020,1,Some players can benefit from having a great passer or a system.,00:42:45.000184,00:43:00.000667,SPORTS_BROADCASTING,0,0,796,N
2516,2,595,2024-04-28 21:58:30.370591,1,Other players can benefit from having a superstar that allows you the space you need to go be successful.,00:42:45.000184,00:43:00.000667,SPORTS_BROADCASTING,0,0,796,N
2517,2,596,2024-04-28 21:58:30.416629,1," They added Holiday, they added Porzingis.",00:43:00.000668,00:43:15.000091,SPORTS_BROADCASTING,0,0,797,N
2518,2,597,2024-04-28 21:58:30.430064,1,And Jayson Tatum's numbers have been as good and as consistent as they always are.,00:43:00.000668,00:43:15.000091,SPORTS_BROADCASTING,0,0,797,N
2519,2,598,2024-04-28 21:58:30.441966,1,"It's because he only has the ball in his hands a short amount of time, allows other guys to get a rhythm and a feel.",00:43:00.000668,00:43:15.000091,SPORTS_BROADCASTING,0,0,797,N
2520,2,599,2024-04-28 21:58:30.492778,1,"Porzingis, ears to ears, when we talked to him in Miami, just so happy to be with this type of organization and with these type of superstars.",00:43:15.000092,00:43:30.000474,SPORTS_BROADCASTING,0,0,798,Y
2521,2,600,2024-04-28 21:58:30.504775,1,"Curry on the drive, scoops it in.",00:43:15.000092,00:43:30.000474,SPORTS_BROADCASTING,0,0,798,N
2522,2,601,2024-04-28 21:58:30.553065,1,"The second field goal in the game for Curry, who is two of eight from the floor now.",00:43:30.000475,00:43:45.000361,SPORTS_BROADCASTING,0,0,799,Y
2523,2,602,2024-04-28 21:58:30.563874,1,Golden State shooting 36% from the field.,00:43:30.000475,00:43:45.000361,SPORTS_BROADCASTING,0,0,799,N
2524,2,603,2024-04-28 21:58:30.575873,1,They are three of 14 for deep.,00:43:30.000475,00:43:45.000361,SPORTS_BROADCASTING,0,0,799,N
2525,2,604,2024-04-28 21:58:30.587074,1,"Boston, meanwhile, shooting 58.5% from the floor and 12 of 19 from three.",00:43:30.000475,00:43:45.000361,SPORTS_BROADCASTING,0,0,799,N
2526,2,605,2024-04-28 21:58:30.636601,1,As that foul sends Brown to the ground and grabbing at his left knee.,00:43:45.000362,00:44:00.000220,SPORTS_BROADCASTING,0,0,800,Y
2527,2,606,2024-04-28 21:58:30.648659,1,Draymond Green picks up the foul.,00:43:45.000362,00:44:00.000220,SPORTS_BROADCASTING,0,0,800,N
2528,2,607,2024-04-28 21:58:30.697142,1, Knee-to-knee contact there.,00:44:00.000221,00:44:15.000303,SPORTS_BROADCASTING,0,0,801,N
2529,2,608,2024-04-28 21:58:30.709156,1,"Well, look, Draymond was switching.",00:44:00.000221,00:44:15.000303,SPORTS_BROADCASTING,0,0,801,N
2530,2,609,2024-04-28 21:58:30.722220,1,That's what I think he's trying to say.,00:44:00.000221,00:44:15.000303,SPORTS_BROADCASTING,0,0,801,N
2531,2,610,2024-04-28 21:58:30.733383,1,They're switching and got tangled up.,00:44:00.000221,00:44:15.000303,SPORTS_BROADCASTING,0,0,801,N
2532,2,611,2024-04-28 21:58:30.745893,1,"But at the end of the day, once a player hits the ground and you impede his progress, that's a foul.",00:44:00.000221,00:44:15.000303,SPORTS_BROADCASTING,0,0,801,N
2533,2,612,2024-04-28 21:58:30.796922,1,"

See if Brown is okay after that knee-to-knee contact.",00:44:15.000304,00:44:30.000106,SPORTS_BROADCASTING,0,0,802,N
2534,2,613,2024-04-28 21:58:30.810683,1,Celtics have been very healthy this season.,00:44:15.000304,00:44:30.000106,SPORTS_BROADCASTING,0,0,802,N
2535,2,614,2024-04-28 21:58:30.822683,1,"Oh, great, look.",00:44:15.000304,00:44:30.000106,SPORTS_BROADCASTING,0,0,802,N
2536,2,615,2024-04-28 21:58:30.835198,1,Holiday tips it in on the second chance.,00:44:15.000304,00:44:30.000106,SPORTS_BROADCASTING,0,0,802,N
2537,2,616,2024-04-28 21:58:30.888819,1,I can't decide if the Golden State Warriors are just a step slow or if the Celtics are just moving that fast up both ends of the floor.,00:44:30.000107,00:44:45.000150,SPORTS_BROADCASTING,0,0,803,Y
2538,2,617,2024-04-28 21:58:30.901823,1,Maybe a combination of both.,00:44:30.000107,00:44:45.000150,SPORTS_BROADCASTING,0,0,803,N
2539,2,618,2024-04-28 21:58:30.915822,1,Golden State at the fourth game of a four-game road trip.,00:44:30.000107,00:44:45.000150,SPORTS_BROADCASTING,0,0,803,N
2540,2,619,2024-04-28 21:58:30.963447,1,"And on the second half of their back-to-back heading to Toronto, it was a couple days ago now, but they had ridiculous flight trouble.",00:44:45.000151,00:45:00.000473,SPORTS_BROADCASTING,0,0,804,Y
2541,2,620,2024-04-28 21:58:30.977662,1,Didn't end up getting into Toronto till 7:00 a.m.,00:44:45.000151,00:45:00.000473,SPORTS_BROADCASTING,0,0,804,N
2542,2,621,2024-04-28 21:58:30.990773,1,"Played, beat the Raptors yesterday, did have a day off traveling here to Boston before this day game today.",00:44:45.000151,00:45:00.000473,SPORTS_BROADCASTING,0,0,804,N
2543,2,622,2024-04-28 21:58:31.044383,1,As Curry loses it into the backcourt.,00:45:00.000474,00:45:15.000422,SPORTS_BROADCASTING,0,0,805,Y
2544,2,623,2024-04-28 21:58:31.056894,1,"It's been that kind of half for Steph Curry, that kind of half for Golden State.",00:45:00.000474,00:45:15.000422,SPORTS_BROADCASTING,0,0,805,N
2545,2,624,2024-04-28 21:58:31.068386,1,"And that's what I'm talking about, that pressure.",00:45:00.000474,00:45:15.000422,SPORTS_BROADCASTING,0,0,805,N
2546,2,625,2024-04-28 21:58:31.082381,1,"It doesn't matter who it is, if it's Derrick White, if it's Jaylen Brown.",00:45:00.000474,00:45:15.000422,SPORTS_BROADCASTING,0,0,805,N
2547,2,626,2024-04-28 21:58:31.094105,1,They are a pressuring Steph.,00:45:00.000474,00:45:15.000422,SPORTS_BROADCASTING,0,0,805,N
2548,2,627,2024-04-28 21:58:31.144618,1,And the Golden State Warriors are having trouble handling the pressure.,00:45:15.000423,00:45:30.000590,SPORTS_BROADCASTING,0,0,806,Y
2549,2,628,2024-04-28 21:58:31.158025,1,And the Warriors are gonna take a timeout.,00:45:15.000423,00:45:30.000590,SPORTS_BROADCASTING,0,0,806,N
2550,2,629,2024-04-28 21:58:31.170478,1,Seventh turnover of the half for Golden State.,00:45:15.000423,00:45:30.000590,SPORTS_BROADCASTING,0,0,806,N
2551,2,630,2024-04-28 21:58:31.182379,1,"Meanwhile, Boston hasn't turned it over once.",00:45:15.000423,00:45:30.000590,SPORTS_BROADCASTING,0,0,806,N
2552,2,631,2024-04-28 21:58:31.252688,1,"

I'm Richard Karn and I love my hose.",00:45:30.000591,00:45:45.000134,COMMERCIAL,2,1,807,N
2553,2,632,2024-04-28 21:58:31.265616,1,My hose is lightweight.,00:45:30.000591,00:45:45.000134,COMMERCIAL,2,1,807,N
2554,2,633,2024-04-28 21:58:31.277192,1,"Oh, no.",00:45:30.000591,00:45:45.000134,COMMERCIAL,2,1,807,N
